comp_id,realty_broker_id
15455,12036
173248,11855
176106,20829
107096,11982
107096,11817
193454,4555
193455,9943
193457,9978
193458,20834
193459,4153
193460,3521
107215,20836
193465,12561
193466,5709
193469,20838
193470,20839
154820,2948
193496,3188
193497,3188
193498,3188
193499,9190
193501,9470
193502,2104
193503,2104
153146,9492
153146,9486
193508,20840
106000,12743
193522,3088
157614,4486
157614,12180
107827,3093
193528,9252
193530,4304
193531,20845
193532,20843
193533,4340
193533,4271
193540,4367
193546,4271
193546,4340
193560,2104
193561,20862
193563,9521
193566,2104
193569,2104
187976,20847
188395,9865
193580,20849
193587,20850
193589,2104
138150,20851
193590,6531
193590,20852
193591,20854
193591,20855
193591,11806
193592,9561
193593,3501
193593,20856
139937,20857
139888,20858
193599,9477
193600,2104
193602,2104
193603,20859
190096,20860
190096,20861
193606,20712
193612,2104
143867,2788
193619,20863
193620,9687
193520,9865
193624,2104
193626,9687
193628,376
193629,2104
193630,9903
192534,9680
193631,2104
193632,2104
193633,9477
193635,20843
161415,4947
193661,5707
193662,5708
193670,13961
193670,10749
193671,20866
193672,6525
193672,6536
193673,20867
193674,20868
193675,9296
193676,7766
193678,9874
193679,9296
193680,20870
193681,8972
193681,8973
193682,20872
193683,8104
193683,10884
193684,10924
193685,16572
193687,9521
193687,10924
193690,20885
193693,16565
193693,20886
193694,10898
193694,10899
193696,20876
193696,20877
193697,10720
193698,10893
193700,14691
193701,20895
193701,9521
193702,13963
193703,20896
193704,8975
193704,10818
193705,20897
193707,20901
193708,10759
193715,10868
157716,10893
193717,10785
188110,20874
192379,20879
193723,18712
193723,19198
193724,19651
183893,20902
193726,19198
193726,18712
193725,18735
159610,10924
159610,10818
193738,9298
193741,20883
174494,20884
159581,20885
146248,13055
193763,10629
193763,20903
193764,11169
156330,20904
193765,20905
193766,20889
150834,20906
193769,20907
193769,20908
193770,9296
175215,10901
142254,20891
193416,20879
193771,7766
193771,8975
193772,12157
193772,20893
193557,7470
174765,10813
192181,20898
192181,10769
134967,16565
134967,20886
193774,20900
192333,9296
173443,2281
1689,3276
1689,2670
1689,3274
144824,5690
144824,2284
144824,2283
144824,18
144824,11822
144627,6065
188554,6432
173436,20917
182593,20918
193777,2530
193777,6208
193782,2857
193782,60
193783,3990
193783,11751
193783,3993
193786,20752
193786,2526
193786,5849
193789,17734
193789,6236
193789,3924
193789,8767
193794,54
193794,7268
193793,2161
193793,80
193831,2284
193831,2283
193831,5690
193831,18
193834,2921
192049,2920
193981,20924
193982,20925
179926,4978
194009,3963
194009,2361
194009,3962
194009,11657
194013,20926
110813,20929
194025,2284
194028,2369
194028,20776
194028,3952
128406,20933
142515,10904
194032,6421
194032,10414
194032,20780
194060,1620
194061,6421
194063,20791
110654,4232
194072,4281
194073,20931
170779,5601
194082,17204
176762,5245
194086,16831
157714,20935
194091,20937
194091,20938
194093,20940
194110,20797
194111,12047
194112,11779
194133,2483
194139,8250
194139,3783
194149,2303
194149,8641
194151,11779
194154,6722
194155,6228
194155,20813
194156,12008
194157,20814
194158,7321
194158,2428
194159,2646
194160,3276
194162,6243
194162,2428
194162,6231
194162,6244
194164,12027
104077,3800
194165,10219
194166,10219
194167,22532
194171,10219
194176,3385
147393,2843
194177,6128
194181,2018
158911,3772
194182,2320
194182,3977
194182,3978
194183,20826
194183,20827
103383,5699
194185,6180
194185,2296
194185,6179
139335,20943
194186,2320
194186,3977
194186,3978
194187,12034
194187,2363
194189,2704
194190,11276
194190,20828
194192,3990
194192,3993
194193,29155
194198,20830
194201,2427
194201,3989
194201,3986
194201,3987
194201,6213
194202,20769
194203,3909
194203,3952
194234,3990
194234,11751
194235,10380
194235,20915
194239,20916
194240,11824
194242,8250
194242,3783
194243,2534
194243,20920
194368,9761
181498,9761
187326,21147
194535,13443
194536,20949
194597,2522
194597,11814
194599,6913
194601,3903
194601,11887
194603,6177
194621,7900
194625,5929
194625,20946
194635,11879
194635,3276
194635,3274
194635,2670
194636,3903
194636,3718
194637,11779
194637,11779
188798,3962
188798,3963
188798,2361
188798,20945
188798,3952
194790,20951
194793,20952
194793,20953
194803,20966
194806,3778
194808,3788
194811,3788
194812,3641
194816,20961
194818,2845
194819,20962
194820,10237
194821,20964
162658,7766
194834,10498
194835,12467
134773,8338
143231,20970
143057,20971
138443,20973
183149,20660
183149,20661
183149,20662
194913,10904
194914,20974
194915,8973
194925,20976
194927,20979
194928,14000
194930,13963
194931,16560
194933,20980
194934,10777
194937,14504
194938,16569
194941,10777
194942,10734
194943,10797
194944,14694
194945,14694
194946,20983
194947,8973
194948,10919
194949,10765
194950,20985
194951,13721
194952,3614
194953,10797
194954,20883
194955,21190
194956,10802
194958,10901
194959,20992
194961,14000
194962,10904
194963,10904
194964,10734
194965,8101
194966,10904
194967,9298
194970,3614
194971,20043
194973,13031
194974,20997
194975,8106
194976,20998
194979,10904
194980,13963
194981,10777
194920,10721
194982,10734
130020,10734
128524,14000
194983,10749
194986,10734
193688,3614
194987,6472
128494,10777
160317,20977
194926,20978
129920,10749
162699,13834
130187,10904
194988,20974
128556,10786
194989,20874
188069,20978
129960,20978
194993,10736
194994,14000
160531,10777
194996,10731
192143,10777
129937,10795
128497,10878
129954,9521
130434,13721
195003,2298
195003,2646
195025,14985
195030,21001
195032,6133
195045,11204
195049,21002
195049,21003
195050,21004
195051,21005
195054,21007
195055,21008
195056,21008
195057,21008
173573,9870
173573,9758
173573,9921
173573,21013
195058,9870
195058,9758
195058,9921
195058,21013
195059,7849
195060,10868
195061,8262
195061,8329
195062,9857
195063,21010
195064,9517
195064,9522
195065,21012
195066,11297
195067,21015
195068,21016
195071,21017
195105,10938
130383,13721
195106,10721
195107,10731
195108,10777
195110,10731
195111,10938
195112,20891
195114,4541
195115,13963
195116,10823
195118,7771
159613,20986
188064,8973
195119,20987
195120,20987
128419,10777
188075,13721
195125,20988
135149,10895
142271,20989
160315,9521
129942,10795
193596,10730
195129,3614
142250,20993
195131,10765
195132,38
160313,10721
129947,14000
195135,10777
195136,20994
195138,21192
195139,14504
195142,10729
129892,20996
188040,13963
130045,13721
130021,7771
130021,7769
130021,9787
188072,20042
195143,10878
193399,10904
128477,10893
192141,10783
195147,20876
195169,21020
190965,20680
190965,6293
191697,2303
195503,2132
193796,21021
195572,21022
195572,3903
195572,11887
195614,8338
130565,6483
129753,6535
157537,8396
195842,13272
195844,3594
195888,2614
195988,21031
195989,21032
195992,21041
195994,21036
195995,21044
195997,21049
195998,21051
196000,21046
196002,21057
196003,21031
196005,21034
196006,21036
196010,21039
196011,21033
196012,21046
196015,21038
196016,21054
196019,21038
196025,21061
196026,21063
196027,21065
196028,21066
196029,21066
196030,21069
196031,9081
196032,21033
196038,21072
196039,21074
196040,21033
196042,21075
196043,9081
196045,21033
196049,21077
196068,3522
196068,21078
196070,5728
196071,21078
196073,5732
196073,21082
196074,5712
196074,21083
196075,21085
196080,21089
196081,21090
196082,11704
196083,3604
196084,21094
196085,21087
196087,21098
196088,21099
196090,21101
196092,21102
196093,21102
196094,21104
196095,21105
196100,21106
196102,21108
196105,21110
196106,18820
196107,21111
196108,21114
196111,21115
196115,21106
196119,21123
196121,21126
196122,21128
196126,21125
196130,21102
196132,21097
196133,21107
196140,21125
196141,21135
196144,21125
196146,21136
196149,21137
196150,5734
196151,21133
196152,21104
196153,21124
196153,21138
196154,21141
196155,21124
196155,21138
196157,21142
196158,21124
196158,21138
196160,21144
196161,21124
196161,21138
196162,4981
196163,21146
196168,21112
196169,21115
196170,21115
196171,21116
196174,21119
196176,21120
196178,21121
196179,21121
196180,21122
196181,21120
196182,21120
196184,21091
196185,21090
196120,21117
196188,21117
196189,21117
196190,21131
196193,4923
196194,21133
196194,21104
196195,21118
196196,21102
196197,21100
196199,21102
196200,21097
196202,21130
196203,21125
196204,21114
196337,21150
196338,21151
196340,21078
196340,3522
196342,21117
196421,21091
196423,21155
196451,4981
196451,21158
196452,21162
196453,21164
196455,21124
196455,21138
196456,21170
196456,21171
196489,21125
196491,21176
196492,21129
196493,21088
196495,21129
196496,21125
196497,21181
196498,21083
196498,5712
194524,21188
128438,21191
160320,16565
196598,21091
196588,21156
196378,21160
196387,21165
196386,21166
196609,21124
196609,21167
196393,21152
196415,21162
196624,21092
196625,21175
196626,21129
196627,21133
196628,21180
196634,21183
196675,21138
196675,21092
196676,21138
196676,21145
196678,21124
196678,21138
196679,21140
196679,21139
196682,21195
196683,21163
196684,21152
196685,21118
196686,21124
196686,21138
196687,21198
196688,21138
196688,21145
196689,21199
196690,21124
196690,21138
196691,21138
196691,21143
196692,21139
196692,21140
196693,21200
196694,21201
196695,21201
196696,21202
196698,21151
196698,5721
196699,3522
196701,21083
196701,5712
196703,21078
196704,21206
196709,21092
196716,21152
196719,21208
196720,21124
196720,21138
196721,21209
196728,21124
196728,21138
196769,28812
196779,21163
196779,21139
196780,21115
196348,21203
196351,21184
196351,21205
196787,21083
196787,5712
196789,21078
196790,21078
196530,21133
196530,21093
196357,21151
196357,5721
196355,21151
196355,5721
196356,5712
196356,21083
196353,21078
196353,3522
196895,21216
136968,6285
196941,21217
196943,3483
196944,13723
195504,21218
180736,14066
196992,21219
196993,5295
196994,21223
196995,21224
196995,21090
197001,21234
197002,21121
197004,21201
197006,4860
197008,21089
197008,21242
197009,21117
197014,21100
197015,21089
197019,7176
197022,21117
197023,21247
197025,21251
197027,2808
197029,21230
197032,21244
197032,21259
197033,21195
197034,21127
197036,21078
197036,3522
197038,21230
197041,21264
197042,21250
197042,21265
197044,21198
197052,20684
197054,21096
197054,21095
197057,21198
197058,21250
197060,21273
197061,21198
197062,21233
197064,21244
197064,21259
197069,21244
197069,21259
197070,21246
197071,21155
197072,21230
197073,21087
197073,21133
197075,12779
197076,21225
197077,21223
197080,21259
197080,21244
197081,9756
197082,21247
197084,21223
197087,21223
197088,21289
197089,21255
197093,21244
197094,21100
197095,21223
197096,21223
197097,21152
197098,21292
197099,21116
197100,21219
197102,21155
197103,21244
197103,21294
197106,21299
197107,21155
197109,21244
197110,21269
197111,21259
197111,21244
197113,21244
197113,21294
197117,21220
197119,21228
197120,21230
197124,21127
197125,21088
197125,21093
197126,21089
197127,21118
197128,21219
197129,21198
197131,21117
197134,21115
197135,20684
197136,21132
197137,21254
196448,21256
197138,21093
197141,19520
197146,21262
196131,21100
197148,21178
197149,21089
197149,21266
197152,21106
197153,21100
197154,21269
197156,21270
197157,4826
197159,21102
197160,21090
197161,21259
197161,21244
197162,21096
197162,21271
197163,21229
197168,21244
197169,21244
197170,21095
195892,3838
196445,21093
197172,21283
197174,21284
197179,3076
197182,3747
197183,3737
197186,3747
197187,3080
197189,3661
197190,3714
197191,3613
195785,21244
195785,21259
197195,21100
197196,21290
197199,21291
197200,21244
197201,21284
197202,21231
197204,21264
197205,21155
197207,21297
197210,21300
197211,7751
197212,21229
197214,21152
197217,21127
197220,21219
197221,21314
197222,21315
197223,21118
197224,21244
197224,21294
197226,21244
197226,21294
197228,9756
197230,21152
197231,21294
197231,21244
197232,21223
197232,21241
197234,21227
197235,21230
197236,21220
197237,21269
197238,21100
197241,21098
197245,21100
197246,21330
197248,21259
197248,21244
197250,21244
197250,21259
197251,21332
197252,21260
197253,21227
197254,21137
197255,21100
197256,21235
197257,21100
197260,21092
197261,21336
197262,21150
197269,21078
197269,21298
197270,21318
197272,21244
197272,21259
197274,21275
197279,21345
197283,21244
197283,21294
197285,21208
197287,21350
197288,3522
197289,21352
197290,21353
197291,21247
197292,21355
197293,21247
197294,21227
197296,21227
197302,21241
197306,21259
197306,21244
197308,21244
197308,21294
197312,21244
197315,21137
197317,21244
197317,21294
197319,21223
197321,21269
197325,21223
197329,21294
197329,21244
197333,21244
197333,21294
197334,21229
197338,21231
197339,21223
197340,21176
197348,20839
197349,13123
197351,21259
197351,21244
197357,21350
197359,21123
197363,21125
197365,21152
197366,21386
197367,21104
197368,21387
197369,21336
197370,21279
197371,21226
197373,21227
197374,21250
197374,21278
197375,21351
197388,21397
183244,3261
197400,7191
197401,21310
197402,3747
197468,21401
197469,2901
197482,2890
197486,2895
197509,21131
197510,21244
197510,21294
197511,21244
197511,21294
197512,13123
197513,21090
197514,21321
197517,21322
197518,21270
195772,21251
197520,21227
197521,21223
197522,21227
197523,21241
196523,21315
197527,21220
197528,21106
197529,21092
197530,21246
197531,21325
197532,21326
197534,21328
197535,21220
197536,21294
197536,21244
197537,21270
197538,21329
197539,21223
197539,21260
197540,21331
197548,21250
197549,21233
197550,21090
197551,21225
197551,21118
197553,21198
197556,21122
197557,21089
197559,21335
196713,20684
197562,21223
197563,21279
197567,21331
197569,21246
197570,21340
197571,21294
197571,21342
197572,21241
197575,21279
197576,21107
197583,21232
197585,21358
197590,21244
197591,21227
197593,21359
197597,5573
197598,21089
197600,21316
197605,21244
197605,21255
197609,21244
197609,21294
197614,21229
197617,21244
197617,21294
197618,21233
197619,21210
197620,21244
197624,21244
197624,21259
197625,21244
197625,21259
197628,21229
197629,21244
197629,21259
197630,21219
197631,21323
197632,21369
197633,21244
197633,21294
197634,21370
197638,21373
197639,21265
197640,21090
197643,21121
197644,4923
197647,4276
197647,21090
197648,21121
197649,21255
197649,21244
197650,21375
197651,21376
197653,21122
197655,21219
197656,21121
197659,21377
197659,4484
197344,21088
197344,21087
196089,21121
197661,21378
197663,13123
197664,21246
197669,21255
197669,21152
197670,20684
197674,21121
197675,21379
197678,21102
197681,21122
197683,21247
197685,21382
197685,21348
197687,21089
197688,21102
197690,21102
197694,21089
195961,21152
197707,21250
197707,21252
197716,21102
197722,21100
197724,21155
197725,13123
197726,21250
197727,21289
195873,21089
197735,21180
197736,21087
197736,21092
197740,21131
197743,21388
197744,21089
197746,21227
197747,21120
197748,21379
197752,21177
197755,21157
197756,21316
195951,21322
197759,21152
197763,21392
197769,21117
197770,21229
197773,21316
197776,21178
197782,21230
197785,17080
197788,21102
196193,12635
167097,4969
182302,13049
198198,21405
198231,9300
198234,21408
198235,6302
198236,6778
198358,3411
198372,21411
197541,21412
195574,3989
198587,21416
198590,21269
198591,21329
198592,21177
198593,21247
198594,21220
197055,21201
198604,8367
198605,5094
198606,12213
198616,11711
198619,9364
198620,21430
198622,4291
198623,5672
198626,4305
137551,9149
189538,21422
198638,5221
198644,21427
198645,17686
195331,21434
195332,21435
195325,21436
195330,21437
189532,21438
182173,4700
189525,4305
198647,15486
198657,21284
198658,21264
198660,21116
198661,21247
198662,21102
198511,21102
198512,21247
198665,21219
198666,13123
186191,21441
198687,16831
198691,21247
195771,21121
197336,21107
197923,5712
198727,5718
198728,5720
198729,5712
198730,5720
198732,5716
198734,5728
198735,5712
198737,5734
197958,5712
198705,5728
197986,3526
198703,5728
198739,5734
198740,5758
198742,5755
198791,18649
198792,21446
198793,21447
198794,21445
198795,21445
198802,18902
198936,18825
198936,18652
198937,19326
198937,18657
198937,19559
198938,18829
198938,5186
198939,19201
198940,18820
198940,20493
198942,18744
198943,21450
198943,20493
198944,18750
198944,21455
198946,20681
198946,12286
198968,21444
198969,21444
199064,21452
199065,21454
199065,19896
199178,4440
193534,9259
199183,5586
197464,1733
197464,1689
197869,21460
197869,21180
199354,21232
199362,21458
199364,10721
199366,14000
192135,14504
192169,10721
199371,10765
129935,10721
199396,7568
199425,11368
199431,10692
199432,11198
199435,1616
199436,21466
199457,21412
199457,7415
199532,2363
199533,47
199533,47
199535,21469
199536,2296
199536,6179
199536,21471
182599,21473
199552,8350
199617,2104
199693,2821
199694,3613
199696,21474
199697,3771
199699,3843
199701,3667
199702,3345
199703,3093
199706,2842
199707,21480
199708,3325
199709,9191
199710,3205
199715,9191
199716,2837
199717,3399
199718,3325
199719,3088
199720,2822
199721,3329
199722,2800
199723,3259
139083,3141
199727,3399
199734,3869
199735,21476
199736,3530
199737,2824
199738,3262
199739,3146
199740,10208
199741,11501
199742,23853
199743,3199
199751,21486
199753,4016
199760,6277
199763,21483
199764,21484
199766,12198
199768,4042
199770,4055
109914,4100
109922,5281
199774,4020
199775,21488
199776,4466
179900,17371
199777,4525
199778,21491
199779,4466
199780,4407
199781,5207
113216,21493
199785,21495
199821,3469
135218,8325
171947,15532
199841,6565
199842,4809
199842,6565
199843,21520
169339,21521
199844,21523
199851,157
199861,21524
182596,2296
182596,6179
184686,6243
184686,2428
184686,6177
184686,6176
184686,6231
184686,6244
196981,13640
196981,3952
180769,5690
180769,2283
180769,18
180768,5690
180768,2283
180768,18
199519,12036
199519,11908
163760,2352
163760,2678
163760,3952
196980,1574
188927,21539
179930,21541
191692,2337
188317,3274
188317,2670
188317,6252
188317,3277
159927,11817
179677,21545
196984,7125
196984,2628
161984,6250
161984,10684
161984,3994
161984,7125
188801,2617
188801,2485
188801,2616
188801,3982
188801,2618
188801,3981
196973,2668
196973,20780
134352,12447
134443,13028
134458,12447
127500,21512
173172,3926
173172,3277
173172,21547
176287,11842
168160,12053
182602,3979
191697,35
191697,3950
191697,3951
191697,3954
191697,3953
191697,3452
191697,8641
191693,2296
191693,6179
191693,7410
176938,2428
176938,2485
176938,2018
182141,2691
195502,11908
195502,6231
195502,21554
195502,2427
195502,3989
195502,3986
195502,6213
195502,3987
195502,21555
195502,3952
182579,21268
200061,21557
200062,21558
200063,21560
200067,19706
200069,21563
200070,21564
200071,21563
200072,19736
200073,21567
200074,19728
200075,19751
200076,19329
200077,18763
200078,21569
200086,21572
200087,18833
200088,21581
128731,6489
200311,21537
200320,18966
200347,21561
200356,18743
200357,18820
200358,19093
200359,13908
200361,19032
200362,21575
200365,21574
200366,21577
200367,21579
200370,18746
200371,18747
200373,21583
200374,19325
200377,21585
200468,3443
200310,3951
174481,2036
174481,2363
193795,11908
193795,9912
193795,2427
193795,3989
193795,3986
193795,6213
193795,3987
193795,21555
177397,11817
152379,21592
152379,6223
180732,2557
174478,2466
174478,3947
177357,8532
174416,12032
174416,20744
174416,13635
174416,21599
179793,6273
179793,6272
181145,3435
181145,2018
181145,3436
163796,8253
163796,2615
186285,2363
179678,7900
179678,7901
179678,6231
191698,12004
195219,21609
195219,21610
194420,21611
161675,20832
190574,3903
190574,6220
182594,2466
182594,3947
182594,18338
181208,21621
188803,2308
188803,21623
195888,21624
200762,5849
200762,340
200762,21625
169969,2018
169969,3984
169969,2282
169969,6248
200767,2294
161858,21630
171246,21537
184652,6231
184652,21634
188454,13843
182601,2296
182601,6179
200835,6733
200834,6733
200850,21597
134847,5742
201444,21644
182264,18531
182264,18523
182224,18523
182224,4050
201498,21651
201499,21652
201501,21656
201502,21658
201503,21649
201504,21660
201505,21651
201506,21659
201507,21662
201509,21651
201511,21657
201512,21648
201513,21666
201515,21670
201517,21671
201518,21673
201519,21649
201520,21649
201523,21659
201525,21648
201526,21649
201527,21653
201528,21649
201530,21649
201531,21651
201532,21665
201533,21661
201535,21674
201537,21653
201538,21659
201603,3415
201604,3678
201606,3415
201607,3210
201609,21680
201612,21681
201614,3072
201615,3221
201616,3680
201619,14759
201620,3780
201621,3634
201625,3415
201626,21678
201630,7288
201669,3602
201670,3633
201671,3630
201673,17387
201674,3637
201679,3431
201680,3637
201684,3623
201685,3075
154858,3166
182606,3376
154803,3603
182616,2972
144921,3219
154801,3376
182620,3208
201686,3638
201687,3229
182608,2968
182611,3219
182607,3637
156220,3069
201689,3630
182622,3633
201690,3213
154812,3635
154865,3588
182618,3405
154786,21683
201692,2968
201693,3635
182612,3211
201694,3209
201696,3432
156222,3166
154815,3206
201700,3069
201701,3633
156218,3166
154799,3678
201715,21685
201716,21686
201717,21686
201718,21686
201719,21687
201720,21689
201721,21686
201722,21686
201726,21691
201727,19814
201728,18674
201729,21695
201730,21696
201731,18750
201736,18843
201737,21705
201738,21706
201739,21708
201740,21709
201743,21714
201744,21686
201746,18639
201748,6640
201749,21718
201750,21721
201752,18750
201753,17544
201755,21725
201756,18667
201757,18639
201759,21727
201760,18640
201762,18840
201763,3636
201764,17544
201766,4699
201767,19591
201840,19009
184803,21701
201841,5542
198827,18644
201842,19031
201843,21710
201845,21713
201846,18822
201847,21722
201848,18820
201849,21451
201850,18639
199860,5251
201885,6414
201885,20730
199601,6439
199601,1455
201872,6490
199523,7682
201990,3685
201991,3674
108018,3210
201993,3415
201994,3680
202016,3415
202019,12752
202020,3152
103804,2824
202022,3878
114344,147
201629,21737
202034,7377
202034,8480
202036,7682
202036,7511
184639,3969
184639,20811
11357,5978
143230,20968
134773,14004
202162,9577
202163,9577
202185,11204
202190,21743
202191,21744
202456,3651
202457,3651
202458,3651
202472,13970
202475,21758
178438,21759
202447,1923
202448,1923
202449,1923
202504,3651
147773,3651
192432,3651
154866,21749
202505,3597
202506,3597
147774,6566
202507,3651
202508,3647
154769,3647
202509,3596
202510,4981
202512,3596
202513,3639
202605,19728
202606,19742
202618,21760
202619,21762
200089,19736
202717,21767
202718,21769
202719,21766
202720,21770
201385,21772
202723,21773
202724,2974
202727,21776
201405,3603
202729,21774
202730,21766
202731,21775
201407,21779
202732,21773
202733,21768
202734,21766
202735,21771
202736,21766
202737,21773
202738,21782
202739,21784
202741,21783
201884,20681
201884,12286
162219,21787
104160,7735
202181,40
202978,21661
202979,21791
202980,21665
203150,21783
203162,5532
203163,21841
203164,7975
203166,8155
203168,13144
203169,13145
203170,9150
203174,21854
203176,21855
203179,5532
138232,10063
157258,4676
203189,14577
147078,21845
203192,21849
159823,21851
189508,5101
203316,2866
137771,8537
112045,4444
203379,6028
203407,21859
203408,21860
203409,21860
203410,21861
203411,11193
203411,11382
203412,21862
203415,21864
203416,11049
203417,21866
203418,21866
203419,16852
203420,21868
203421,21867
203426,15054
203435,4988
203436,5065
203437,21871
203438,13435
203440,5544
203442,3385
203444,4723
203445,21875
203446,5408
203447,8166
203450,15292
203451,4869
203452,21892
203453,13434
203454,17660
203459,4723
203466,4988
203503,4146
203504,13840
203508,17509
203509,4723
110670,5065
203510,4723
203513,14896
179310,21869
203514,21867
170958,4956
203517,17070
203518,4776
170206,21870
170091,21872
203520,21873
170158,21874
203521,4864
175605,21876
203522,17674
177443,21873
203523,21878
170473,15070
170474,21870
194694,14896
203527,21869
177417,4356
176924,5151
175646,21875
203528,17696
177537,21881
174045,21882
203531,21870
179872,6779
193844,15070
178420,13915
146350,17696
175582,5696
176858,13915
175465,21883
175504,15070
170793,21875
176225,21875
195480,21885
203535,21873
178389,21886
173661,4095
176187,19434
180647,4869
203536,4217
173911,4869
203539,5065
176210,21867
203542,14950
203543,14985
171369,21889
175590,15067
177725,21434
203553,17696
112341,4324
203555,9056
100527,8778
202043,7377
202043,1380
203719,21900
203719,21898
203719,21901
203724,21904
203727,21905
203728,1893
203728,21898
203731,179
203733,21908
203733,21909
203734,21905
203734,21910
203734,21906
203736,179
203739,21901
203739,312
203775,21911
195828,12934
203778,12937
167185,12933
8752,21912
8752,16445
106770,8775
201247,2483
201247,12034
200864,2530
195574,3986
195574,2427
195574,6213
195574,3987
195574,3952
201193,60
201193,3952
200863,6180
200863,6179
200863,2296
200863,21471
202953,21600
202953,2466
202953,3445
9339,11798
9339,2617
9339,2618
203976,13864
203977,13920
203979,13864
203981,21914
195335,21915
203982,4351
203983,17519
203984,5679
203987,6809
204008,7999
204009,6358
204012,21917
204013,15150
204268,21922
204280,21867
204281,21925
204282,21927
204285,14530
204286,21926
204288,21930
204289,13222
204291,21928
204292,16131
204293,21933
204295,21869
204297,21869
204298,21937
204299,4988
204300,8013
204301,14599
204303,14599
204304,10582
204306,21869
204310,21869
204312,8154
204313,21869
204314,21944
204315,5492
204316,21869
204318,4988
204319,4358
204320,21953
204322,4150
204324,8013
204325,5468
204326,5454
204327,8013
204328,8013
204329,5065
204330,9798
204332,7834
204333,21959
204336,14934
204337,21928
204338,9798
204340,21961
204341,21962
195334,21966
204346,21968
204369,21969
204370,21971
204374,16912
204376,4552
204377,6505
204378,4987
204379,21972
204380,16930
204382,21974
204384,21975
204385,13709
204386,14963
204388,7983
153904,15406
204391,5543
172032,21973
204393,17751
148207,5543
148208,4351
204395,13434
148209,8266
204409,13920
204411,4320
204413,21980
204415,17027
204416,4802
204419,15420
199801,14998
199800,6778
175244,15022
204420,13920
204421,6778
204423,21985
182668,21986
204424,6818
204425,17068
204426,21988
182313,18524
182246,18533
204490,21989
204473,5593
204496,4651
204499,4596
204501,5124
143332,10057
204503,21992
132362,13148
180585,21924
177285,17537
204505,21932
204506,14934
204507,16131
204508,12541
204510,4650
204511,21935
204512,5493
174713,21940
204513,5429
204514,4761
148757,21873
178233,21943
204515,4358
172466,9798
172657,5475
177745,4358
204516,4395
173926,21926
175695,21946
174084,21947
172472,5879
173937,21949
175387,21950
180658,21952
175359,19434
204519,15828
170966,4720
176171,21928
204520,16175
171005,5429
204521,5429
204522,9718
204526,4726
204527,14572
204528,21883
175447,21928
176256,21957
175768,21893
177934,15108
204529,4663
175424,21925
204530,19443
176139,21825
171205,5468
204531,4720
204533,14934
203704,15981
203704,21993
203398,11056
203398,21996
205100,3637
205103,3431
205108,12969
205109,12987
205111,3210
205112,12987
205113,2875
205122,3687
205130,12969
205133,22000
205134,2943
205135,2886
205136,12987
205137,13292
205138,2860
205141,2861
205142,2758
205143,2879
205144,22003
205145,7529
204578,22009
204578,22010
205151,22012
162990,9813
205164,9813
205223,12151
158010,9813
158010,22013
158010,22014
205274,22015
193006,22017
193006,22018
193006,20308
205288,8044
205340,175
205372,15070
205373,5129
205374,5468
205375,21873
205376,21893
205377,18210
205378,22026
205381,9813
205381,22019
205385,7983
205391,4776
205401,8670
205402,21870
205403,5533
205404,7834
205407,9963
205411,21870
205412,14896
205416,19434
205417,22024
205418,13840
205419,21867
205427,21893
205438,21434
148762,21434
205442,22022
205444,21869
205450,6513
205451,13708
202157,1602
202157,7567
202157,7407
203653,22044
205581,22048
205582,5693
205583,6497
205584,22061
205585,12503
205586,9091
205587,6816
194615,19838
193903,5543
112322,22046
110743,17439
111249,4320
194670,16825
110760,18169
205594,19846
205595,22051
110633,8274
205598,12223
193910,6816
194587,5409
205601,17090
148347,10145
205602,8359
194665,21878
205620,15140
110768,22054
205622,4855
195302,16922
194679,8873
194591,5106
180435,5579
110786,22056
194613,8773
110880,22057
205624,22058
110777,15140
148345,17144
205626,6809
194660,13864
194582,8367
110636,13101
195232,17949
205628,13720
194677,16847
112065,22060
112225,13920
194579,5089
194552,5221
195460,17090
112074,16922
205631,22062
206126,7741
128967,12151
129097,13159
206157,5261
206157,3606
206157,13746
206194,2901
206195,2901
206229,22070
206230,21701
206231,18760
185475,18783
206282,5594
206284,22078
206285,18745
206287,22080
206288,22082
206290,19029
206291,22084
206292,18822
206296,6158
206299,8885
206300,18627
200879,5552
206302,22090
206314,21696
206316,18833
206317,6637
206318,18846
206319,18822
183351,19157
206320,18742
206387,12151
206388,9813
206388,22013
206392,18319
206392,7409
206394,22066
206412,4050
206479,22096
206483,2838
206487,2837
206498,5643
206523,10305
206524,2821
206525,3325
206526,3872
206527,10305
206584,17409
206627,8851
206628,4955
206629,22105
206630,4922
206631,22107
206633,4429
206634,5007
206636,22110
206638,22111
206639,22113
206640,5431
206642,8851
206643,5440
206644,8851
206645,4988
206647,7909
206648,22108
206649,22114
206651,17187
206652,5208
138334,4650
201890,4650
201892,5621
138372,7922
201893,22119
201894,5870
206655,17056
206656,4516
206657,5229
206658,22120
206676,22121
206679,12452
206713,22124
206713,22125
206717,1443
206717,1995
206717,22126
206717,2248
206718,1443
206718,1995
206718,22126
206718,2248
206719,7342
206720,13504
206720,7342
206721,12150
206721,7342
206725,1949
206727,22128
206727,8847
206890,22133
206927,12151
130617,22135
206982,21990
206982,22019
206982,9813
206585,20674
206585,20673
206984,9056
143521,13920
206986,5543
206987,19204
172341,22023
206988,15070
206989,15070
206991,22025
172605,7834
173942,21893
176218,22027
176800,13920
206993,14950
206994,13915
206995,15070
206996,21873
